Date,Severity,Host,IP,Message,
 08:45:12,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:45:09.348.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207165]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:44:50,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:44:49.878.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207164]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:44:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:44:41.253: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:44:42,5,ALTEON5208-4-ZCDC-NS-LB,10.112.8.56,  AlteonOS <ip>: default gateway 10.112.8.62 operational,
 08:44:30,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:44:30.398.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207163]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:44:17,3,SPINE203,10.110.11.119, [F3696][raised][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:44:17,3,SPINE203,10.110.11.119, [F3696][raised][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:44:13,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:44:10.928.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207162]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:43:55,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:43:51.458.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207161]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:43:47,4,CE8861-1-ZCDC-NS-DS,172.20.16.40," 2026 08:43:46+08:00 CE8861-1-ZCDC-NS-DS %%01ARP/4/hwArpsGatewayConflict(t):CID=0x807703fe-OID=1.3.6.1.4.1.2011.5.25.165.2.2.2.1;Received an ARP packet with a duplicate IP address from the interface. (InterfaceName=Vlanif104, IpAddress=10.148.1.53, MacAddress=f4b7-8d4d-de28, PE-VLAN=104, CE-VLAN=0)",
 08:43:46,5,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:16:38+08:00 CE6855-1&2-ZCDC-NS-SA %%01TRUNK/5/hwTrunkMemNumberChange(t):CID=0x807a0408-OID=1.3.6.1.4.1.2011.5.25.41.3.30;The number of active trunk members changed. (TrunkName=Eth-Trunk5, PortName=10GE2/0/26, ActiveTrunkMemNum=4, Reason=The port became up, TrunkStatus=UP)",
 08:43:46,5,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:16:38+08:00 CE6855-1&2-ZCDC-NS-SA %%01TRUNK/5/hwTrunkMemNumberChange(t):CID=0x807a0408-OID=1.3.6.1.4.1.2011.5.25.41.3.30;The number of active trunk members changed. (TrunkName=Eth-Trunk5, PortName=10GE1/0/26, ActiveTrunkMemNum=3, Reason=The port became up, TrunkStatus=UP)",
 08:43:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:43:41.253: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:43:32,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:43:31.978.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207160]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:43:15,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:43:12.508.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207158]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:42:57,4,S5700-YIWUSHI-ES-WF,172.30.38.76," 2026 08:42:57+08:00 S5700-yiwushi-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 101, MacAddress = 4e7a-e020-b9ef, Original-Port = GE0/0/7, Flapping port = GE0/0/1 and GE0/0/5. Please check the network accessed to flapping port.",
 08:42:53,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:42:53.38.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207157]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:42:43,5,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:42:43.148.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/5/WAITOFFER_TIMEOUT(l)[1207156]:The DHCP server did not respond within the specified period. (Client InterfaceName=Vlanif1, Current state=Init, MAC address=9cb2-e8b5-a2a4, Expected address=0.0.0.0)",
 08:42:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:42:41.253: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:42:34,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:42:33.558.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207154]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:42:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:42:14.88.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207153]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:42:00,3,SPINE203,10.110.11.119, [F3696][soaking][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:42:00,3,SPINE203,10.110.11.119, [F3696][soaking][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:41:58,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:41:54.628.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207152]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:41:49,2,C4500X-1-T07-AV-AS,172.20.32.17," Apr 27 2026 08:41:48.072: %SFF8472-5-THRESHOLD_VIOLATION: Te1/9: Rx power low alarm; Operating value: -16.6 dBm, Threshold value: -13.9 dBm.",
 08:41:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:41:41.249: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:41:40,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:41:35.148.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207151]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:41:38,2,C2960-1-YG302-ES-ZIKONG,172.20.133.72," Apr 27 2026 08:41:37.064: %SFF8472-5-THRESHOLD_VIOLATION: Gi0/52: Rx power low alarm; Operating value: -23.3 dBm, Threshold value: -23.0 dBm.",
 08:41:34,4,S5700-1-F1A-ES-GWWX,10.18.254.231," 2026 08:41:34+08:00 S5700-1-F1A-ES-GWWX L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 3, MacAddress = 9262-ce6f-751e, Original-Port = GE0/0/24, Flapping port = GE0/0/3 and GE0/0/6. Please check the network accessed to flapping port.",
 08:41:16,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:41:15.678.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207149]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:40:58,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:40:57.238.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207147]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:40:54,6,CE6857-56-ZCSC-NS-AS,172.20.0.196," 2026 08:40:53.898+08:00 CE6857-56-ZCSC-NS-AS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130454;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.255.9, SourceInterface=-, VpnInstance=_public_)",
 08:40:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:40:36.728.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207146]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:40:46,5,ALTEON5208-2-ZCDC-NS-LB,10.112.8.50,  AlteonOS <ip>: default gateway 10.112.8.62 operational,
 08:40:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:40:41.248: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:40:19,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:40:17.248.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207145]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:39:58,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:39:57.778.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207144]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:39:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:39:41.248: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:39:39,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:39:38.308.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207142]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:39:38,6,CE6857-1-ZSNC-NS-DS,172.20.9.253," 2026 08:39:38.409+08:00 CE6857-1-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130455;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.96.222, SourceInterface=-, VpnInstance=SS_JK-Client_Com)",
 08:39:27,6,CE6857-2-ZSNC-NS-DS,172.20.9.254," 2026 08:39:26.323+08:00 CE6857-2-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130453;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.90.10, SourceInterface=-, VpnInstance=OA-Client_Com_LS)",
 08:39:19,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:39:18.818.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207140]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:39:00,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:38:59.358.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207139]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:38:49,4,S5700-1-F1A-ES-GWWX,10.18.254.231," 2026 08:38:49+08:00 S5700-1-F1A-ES-GWWX L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 3, MacAddress = 9262-ce6f-751e, Original-Port = GE0/0/24, Flapping port = GE0/0/3 and GE0/0/6. Please check the network accessed to flapping port.",
 08:38:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:38:41.243: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:38:43,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:38:39.888.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207138]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:38:29,3,SPINE203,10.110.11.119, [F3696][raised_clearing][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:38:29,3,SPINE203,10.110.11.119, [F3696][raised_clearing][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:38:24,6,S5731-1-ZCNC-NS-AR,10.80.16.21," 2026 08:38:23.968.1+08:00 S5731-1-ZCNC-NS-AR %%01SECE/6/QUEUE_DROP(l)[775565]:Rate of packets to cpu exceeded the QUEUE limit. (SlotId=0, Queue0DropNumber=0, Queue1DropNumber=19, Queue2DropNumber=0, Queue3DropNumber=0, Queue4DropNumber=0, Queue5DropNumber=0, Queue6DropNumber=0, Queue7DropNumber=0)",
 08:38:21,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:38:20.408.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207137]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:38:02,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:38:00.938.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207136]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:37:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:37:41.239: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:37:42,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:37:41.432.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207135]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:37:23,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:37:21.972.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207134]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:37:11,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:37:02.502.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207133]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:37:07,5,S6650-1-T06-AV-AS,172.20.32.16, Apr 27 2026 08:37:06.345: %PIM-5-DRCHG: VRF CATV-Client_Com: DR change from neighbor 0.0.0.0 to 10.113.28.158 on interface Vlan190,
 08:37:03,4,S5730-1-A218_C4-DMZ-CNR-AS,172.20.65.33," 2026 08:37:03+08:00 S5730-1-A218_C4-DMZ-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-cb9e, Original-Port=GE1/0/7, Flapping port=GE0/0/7. Please check the network accessed to flapping port.",
 08:36:50,4,C3850-1-ZCNC-XS,172.20.12.14, Apr 27 2026 08:36:49.308: %PLATFORM-4-ELEMENT_WARNING:Switch 1 R0/0: smand:  1/RP/0: Used Memory value 95% exceeds warning level 90%,
 08:36:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:36:43.22.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207131]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:36:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:36:41.238: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:36:41,6,CE6857-1-WAN-NS-AR,172.20.50.1," 2026 08:36:41.380+08:00 CE6857-1-WAN-NS-AR %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130444;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.198.30, SourceInterface=-, VpnInstance=Public_Cloud_AKAMAI)",
 08:36:31,5,C4900M-54-ZCSC-NS-AS,172.20.0.127," Apr 27 08:36:30.418: %SFF8472-5-THRESHOLD_VIOLATION: Te1/2: Rx power low warning; Operating value:  -9.9 dBm, Threshold value:  -9.9 dBm.",
 08:36:24,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:36:23.542.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207130]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:36:12,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:36:04.72.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207129]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:35:58,4,S5730-1-A218_C6-CNR-AS,172.20.64.14," 2026 08:35:57+08:00 S5730-1-A218_C6-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-d1be, Original-Port=GE0/0/9, Flapping port=GE1/0/9. Please check the network accessed to flapping port.",
 08:35:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:35:44.492.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207127]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:35:46,4,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:08:38.746+08:00 CE6855-1&2-ZCDC-NS-SA %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480494;The LACP state is down. (PortName=10GE1/0/26, TrunkName=Eth-Trunk5, LastReceivePacketTime=[2026-04-27 09:08:26:577+08:00], Reason=The interface went down physically or flapped to down. Please check the interface's status, duplex mode, bandwidth, and so on.)",
 08:35:46,4,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:08:38.640+08:00 CE6855-1&2-ZCDC-NS-SA %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480495;The LACP state is down. (PortName=10GE2/0/26, TrunkName=Eth-Trunk5, LastReceivePacketTime=[2026-04-27 09:08:26:685+08:00], Reason=The interface went down physically or flapped to down. Please check the interface's status, duplex mode, bandwidth, and so on.)",
 08:35:45,5,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:08:37+08:00 CE6855-1&2-ZCDC-NS-SA %%01TRUNK/5/hwTrunkMemNumberChange(t):CID=0x807a0408-OID=1.3.6.1.4.1.2011.5.25.41.3.30;The number of active trunk members changed. (TrunkName=Eth-Trunk5, PortName=10GE1/0/26, ActiveTrunkMemNum=2, Reason=The port became down, TrunkStatus=UP)",
 08:35:45,5,CE6855-1&2-ZCDC-NS-SA,172.20.16.4," 2026 09:08:37+08:00 CE6855-1&2-ZCDC-NS-SA %%01TRUNK/5/hwTrunkMemNumberChange(t):CID=0x807a0408-OID=1.3.6.1.4.1.2011.5.25.41.3.30;The number of active trunk members changed. (TrunkName=Eth-Trunk5, PortName=10GE2/0/26, ActiveTrunkMemNum=3, Reason=The port became down, TrunkStatus=UP)",
